Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,BreedPure,ColorAmt,Adopted,LengthOfDescription,Sentiment,AdoptionSpeed
9,237,0,1,1,4,0,1,2,1,1,2,1,1,0,41326,0,2,1,2,1,356.9477843704504,0.9176835450072793,0
11,192,0,1,4,0,0,1,2,2,2,2,1,1,38,41393,0,2,0,1,1,1577.1532412690447,0.9721834927460311,0
4,281,301,1,4,4,0,1,1,1,1,1,1,1,0,41326,0,1,0,1,1,15.162746291779637,0.0,0
7,274,0,1,2,5,0,2,1,1,1,1,1,1,0,41326,0,10,0,1,1,515.2599093237268,0.9684075753264318,0
28,103,0,2,2,1,0,2,1,1,1,1,1,1,0,41338,0,2,1,1,1,377.81993283448236,0.7978777163723992,0
4,266,0,2,4,6,0,1,1,1,1,1,1,1,0,41401,0,3,1,2,1,224.60195075111537,-0.17354466470416563,0
17,179,0,1,2,5,0,1,2,1,1,1,1,1,0,41326,0,3,1,2,1,10.08480834429297,0.45181947805943007,0
14,59,0,1,1,5,1,1,1,1,1,2,1,1,0,41326,0,2,1,2,1,99.79413714027939,0.876606364831199,0
2,292,252,1,2,5,3,1,1,2,2,2,1,1,0,41401,0,1,0,2,1,263.9710756018758,0.97,0
4,261,0,2,1,1,0,1,1,2,2,2,1,1,0,41326,0,2,1,1,1,177.19125960432274,0.96,0
1,131,307,2,1,2,3,2,1,1,1,2,1,3,0,41401,0,11,0,2,1,99.72131306696507,0.5716747753486899,0
3,263,0,2,2,6,0,1,1,1,1,1,1,3,0,41326,0,4,1,1,1,761.8275899746342,0.9414175449799449,0
103,267,0,1,1,6,0,1,1,2,2,2,1,1,0,41401,0,4,1,2,1,276.6874512497923,0.9237916341665282,0
12,265,266,2,6,7,0,2,1,1,1,1,1,2,0,41401,0,9,0,2,1,291.2939358835104,0.8906373114521853,0
1,265,0,1,1,2,2,2,1,2,2,2,1,1,0,41401,0,2,1,2,1,115.02277261979586,0.3622237356559233,0
2,307,111,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,0,0,1,1,41.45444237607559,0.02908431206883794,0
2,307,0,1,1,2,0,1,1,2,2,2,1,2,0,41326,0,2,0,2,1,307.8938414755914,0.9252228664016124,0
6,285,264,2,2,3,4,1,2,1,1,1,1,1,0,41326,0,3,0,2,1,205.18753995830374,0.7439584665276792,0
3,266,0,1,5,6,0,1,1,2,1,2,1,1,0,41331,0,1,1,2,1,24.00757147363035,0.0,0
1,265,0,1,2,7,0,1,1,2,2,2,1,1,0,41326,0,3,1,2,1,127.63908108388273,0.9063310269934072,0
2,266,0,1,3,4,0,2,1,2,1,2,1,1,0,41327,0,3,1,1,1,139.82295150056288,0.6847867899211972,0
3,188,0,1,1,0,0,2,2,1,1,1,1,1,0,41326,0,1,1,1,1,20.149561416343428,0.4414173976394276,0
3,307,0,2,2,3,0,2,1,2,2,2,1,1,0,41330,0,1,0,1,1,163.39674657204918,0.9346558219068306,0
2,307,0,1,1,2,6,2,2,1,1,2,1,1,0,41326,0,1,0,2,1,99.69216639567831,-0.011273455737097149,0
8,293,0,1,1,6,1,2,1,1,1,2,1,1,0,41326,0,4,0,2,1,237.77524842519014,0.7177524842519015,0
3,127,307,1,1,0,1,2,1,2,2,1,1,1,1,41401,0,5,0,1,1,652.8309949390009,0.9465877203713647,0
1,303,0,2,1,2,7,1,2,2,2,2,1,1,0,41326,0,3,1,3,1,170.46443550418078,0.9,0
2,266,0,1,1,4,7,2,1,1,1,2,1,1,0,41326,0,1,1,3,1,33.15870999977138,0.385922633295992,0
64,204,0,1,1,1,4,2,2,1,1,1,1,1,204,41326,0,6,1,2,1,392.4938427809724,0.9863381862108879,0
13,141,307,1,6,0,0,2,1,2,2,2,1,1,0,41325,0,4,0,1,1,274.54041438465157,0.9694677560591771,0
20,278,0,1,2,4,3,2,2,2,2,2,1,1,0,41401,0,1,1,2,1,335.25798819845323,0.6455639484219156,0
2,264,0,1,1,0,0,1,2,2,1,2,1,1,0,41326,0,1,1,1,1,304.14896403051216,0.7137241007628039,0
6,292,0,1,1,6,0,1,1,1,1,2,1,1,0,41326,0,2,0,1,1,315.3539977145027,0.9746900342824594,0
2,292,252,1,2,5,6,1,1,2,2,2,1,1,0,41401,0,2,0,2,1,265.79548550463323,0.97,0
3,305,149,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,3,0,1,1,47.14738780146402,0.3593390103359092,0
2,297,302,1,1,3,4,1,1,1,1,2,1,1,0,41326,0,3,0,2,1,177.42551846012145,0.8568454344398433,0
10,281,0,2,3,5,7,2,2,2,2,2,1,1,0,41326,0,2,1,3,1,83.99011854137903,0.5189471787836951,0
1,303,0,1,1,7,0,2,1,2,2,2,1,1,0,41326,0,5,0,2,1,378.9390474341285,0.8395847667126585,0
8,306,0,1,5,6,0,2,1,1,1,1,1,1,0,41401,0,2,0,2,1,551.0,0.7850486514413227,0
2,307,307,1,1,0,0,2,1,2,2,2,1,1,0,41401,0,2,0,1,1,19.65800867170131,0.0,0
2,260,0,1,2,1,3,1,1,2,1,2,1,1,0,41331,0,3,1,1,1,148.90790764968875,0.2963163059875501,0
10,123,199,1,2,5,0,2,2,1,1,2,1,1,400,41326,0,4,0,1,1,87.0715870724672,0.3040033523817678,0
2,270,251,2,2,4,5,1,1,2,1,2,1,3,0,41333,0,2,0,2,1,228.11326348135987,0.9299068489788971,0
5,265,0,2,1,6,5,1,2,2,2,2,1,1,0,41401,0,5,1,2,1,248.3016594844238,0.6473153020405223,0
9,197,302,1,2,6,0,1,2,1,1,1,1,1,0,41326,0,3,0,1,1,372.99257770906974,0.9369517551089531,0
7,266,265,2,2,6,1,1,1,1,1,1,1,1,0,41326,0,3,0,2,1,457.1391072891673,0.8964900975356067,0
2,264,0,1,1,0,0,2,2,2,2,2,1,1,0,41401,0,3,1,1,1,30.91082972000337,0.655797398402427,0
2,306,0,1,1,2,6,1,1,2,1,2,1,1,0,41326,0,4,0,2,1,305.4644227884188,0.8480336581737183,0
2,307,0,2,2,4,0,2,1,2,2,2,1,1,0,41332,0,1,0,1,1,164.02851195127712,0.936761706504257,0
39,150,0,1,1,1,2,1,1,1,1,2,1,1,0,41326,0,1,1,2,1,180.4087158153667,0.8496348632614668,0
2,266,0,2,3,0,0,1,1,2,1,2,1,1,0,41401,0,6,1,1,1,84.88361222643982,0.9292636564779668,0
2,307,120,2,1,1,0,2,2,1,1,2,1,1,0,41326,0,1,0,1,1,181.30515293370124,0.4510937999364606,0
43,149,0,1,1,1,2,1,1,1,1,2,1,1,0,41326,0,1,1,2,1,182.99765606407837,0.8599906242563135,0
13,265,0,2,2,1,0,2,2,1,1,1,1,2,0,41331,0,1,1,1,1,215.39721881812724,0.6852264904894265,0
1,266,0,3,5,6,0,2,1,1,1,2,1,2,0,41326,0,3,1,2,1,247.90284267402498,0.9124565158744152,0
3,266,0,2,1,2,6,1,1,1,1,2,1,1,0,41326,0,3,1,3,1,301.90053017196306,0.9354973491401848,0
3,295,264,1,2,3,0,1,1,1,1,1,1,1,0,41401,0,1,0,1,1,261.77590890155477,0.9610363560621908,0
3,307,0,1,2,3,0,2,1,1,1,2,1,1,177,41368,0,12,0,1,1,1424.1471160891506,0.9752284206318883,0
7,134,201,1,1,4,0,2,2,1,1,2,1,1,441,41326,0,2,0,1,1,146.72296540799172,0.606781562057126,0
11,99,22,2,2,0,2,2,2,1,2,3,1,2,0,41326,0,1,1,1,1,56.020626097609544,0.6694744002450195,0
3,307,0,2,1,2,7,1,1,1,1,2,1,1,94,41326,0,3,0,3,1,306.0,0.9280080124678889,0
22,183,255,2,3,2,3,2,1,1,1,2,1,1,0,41326,0,0,0,1,1,23.459408156102356,0.42793701916181,0
4,264,0,2,1,2,0,2,2,1,1,2,1,1,0,41335,0,3,1,2,1,105.33274565435063,0.3748849046337167,0
9,179,0,1,2,0,0,1,1,1,1,2,1,1,0,41326,0,1,1,1,1,55.9941571330112,0.4843073226550058,0
1,262,266,1,2,5,1,2,2,2,1,2,1,1,0,41326,0,4,0,2,1,952.1941730327986,0.4367155018010598,0
1,303,0,2,3,1,2,2,1,2,1,2,1,1,0,41357,0,2,0,1,1,641.26778396253,0.9343840262086992,0
1,306,0,2,1,4,3,1,1,2,2,2,1,1,0,41331,0,2,0,2,1,166.86518949341814,0.9213481050658187,0
2,264,0,1,1,0,0,2,2,2,2,2,1,1,0,41401,0,3,1,1,1,30.947795179819153,0.6824125294697893,0
11,190,111,2,1,0,2,1,2,1,1,2,1,1,713,41357,0,0,0,1,1,152.684365225427,0.48179081413133334,0
2,264,0,1,1,0,0,2,2,2,2,2,1,1,0,41401,0,4,1,1,1,30.70296148128624,0.5061322665260927,0
12,268,268,1,1,2,5,2,2,1,1,1,1,1,0,41401,0,1,0,3,1,3.1161009180061043,0.4832521024584605,0
8,265,0,1,5,0,0,1,1,2,3,1,1,1,7,41325,0,2,1,1,1,353.3244695277871,0.9298704877777616,0
1,307,0,1,3,0,2,2,1,1,1,1,1,1,0,41326,0,2,0,1,1,163.87816847633755,0.9241670998251015,0
21,294,272,2,2,4,5,2,2,1,1,1,1,1,0,41401,0,4,0,2,1,271.77756072262355,0.954871293975285,0
5,299,0,1,1,1,2,2,1,2,2,2,1,1,0,41326,0,0,1,2,1,131.65266546040723,0.9187786763167421,0
2,287,254,1,1,4,1,1,1,2,1,2,1,1,0,41401,0,1,0,2,1,255.19566539419074,0.9717906143699497,0
6,256,0,1,3,6,4,2,2,2,2,2,1,1,0,41376,0,7,1,2,1,1310.6550449491726,0.99,0
5,255,260,3,1,4,0,2,1,1,1,2,1,2,0,41401,0,3,0,1,1,292.99412711395627,0.6400587288604376,0
10,266,0,2,1,7,0,3,1,1,1,1,1,1,0,41385,0,1,1,2,1,818.3668665515952,0.9642251712022716,0
2,300,0,1,1,2,5,1,1,2,1,2,1,1,0,41326,0,5,0,3,1,288.94219690963456,0.8942748280147992,0
34,206,51,1,2,0,1,1,2,1,1,2,1,1,0,41327,0,4,0,1,1,113.93084176329575,0.7625736855257856,0
6,246,0,2,1,6,2,2,2,2,2,2,1,1,0,41326,0,4,1,2,1,165.06301316467986,0.8217643686110357,0
0,265,0,1,1,5,0,1,1,2,2,2,1,1,0,41326,0,4,1,2,1,128.5633997118979,0.6305620201671471,0
3,294,0,1,2,6,1,2,1,2,1,2,1,1,0,41401,0,6,0,2,1,1238.8210981691207,0.9683798692998725,0
8,258,0,2,1,3,4,1,1,3,1,2,1,1,2,41326,0,7,1,2,1,527.9941939197033,0.9688243768855922,0
10,243,236,2,2,4,5,1,1,1,2,1,1,3,0,41332,0,2,0,2,1,220.30409063933422,0.8651793582630725,0
19,109,0,2,3,0,0,2,2,1,1,2,1,1,0,41326,0,1,1,1,1,98.57026613779878,0.27832753314494973,0
16,75,10,1,1,4,0,1,1,1,1,2,1,1,0,41360,0,2,0,2,1,353.9892370843856,0.5952521487308994,0
12,278,278,1,1,2,5,2,2,1,1,1,1,1,0,41401,0,1,0,3,1,5.749849486740489,0.5381218643070935,0
2,265,0,2,5,7,0,1,1,1,1,1,1,1,0,41326,0,4,1,2,1,536.9838501140255,0.9887449531606329,0
2,247,251,2,1,4,2,1,1,2,2,2,1,1,0,41355,0,4,0,2,1,792.6444805492085,0.9839595631370831,0
1,265,266,1,1,6,0,2,2,2,2,2,1,3,0,41326,0,4,0,2,1,345.67512851451744,0.897212032748144,0
3,265,0,1,2,0,1,1,1,2,1,2,1,1,0,41326,0,5,1,1,1,284.24760753229305,0.9374957779981642,0
4,265,0,2,2,6,1,1,1,1,1,1,1,2,0,41326,0,9,1,2,1,505.8646743594515,0.9742994079262755,0
13,271,0,1,3,3,0,2,2,2,1,2,1,1,0,41401,0,1,1,1,1,55.60856283443863,0.2608868315229782,0
1,271,0,2,1,4,7,1,1,1,1,2,1,1,106,41326,0,2,0,3,1,381.06276069498625,0.12463365719666852,0
1,262,0,2,1,2,7,2,2,2,2,2,1,1,0,41326,0,4,1,3,1,160.62274136156347,0.8853969693531842,0
2,264,0,1,4,3,0,1,2,3,3,3,1,1,0,41401,0,5,1,1,1,649.4596843052138,0.89,0
2,305,0,2,1,1,5,2,1,1,1,2,1,2,7,41326,2,3,0,2,1,130.0920777929807,0.9114641248289672,0
11,244,289,1,5,7,0,2,1,1,1,2,1,1,0,41401,0,2,0,2,1,298.9039260284281,-0.8049548691091553,0
2,265,284,1,4,5,1,2,1,2,1,2,1,3,36,41401,0,3,0,2,1,172.27566743457663,0.8982700230372989,0
11,278,266,1,3,0,2,2,2,2,1,1,1,1,0,41325,0,4,0,1,1,751.7704054748647,0.9692801703424795,0
0,307,307,2,1,4,6,2,1,1,1,2,1,1,0,41335,0,1,0,2,1,29.09251548930671,0.417817045294164,0
2,247,262,2,1,2,5,1,1,2,2,2,1,2,0,41392,0,6,0,2,1,787.2994860114533,0.988818649080497,0
7,265,0,2,2,2,0,1,2,2,2,2,1,1,0,41328,0,1,1,1,1,211.64796329071896,0.6789178367748194,0
1,307,0,1,3,2,0,2,1,1,1,1,1,1,0,41331,0,1,0,1,1,153.4896535694891,0.9428735565395379,0
4,265,0,1,1,1,0,2,1,2,2,2,1,1,0,41401,0,2,1,1,1,122.11368667316557,0.05183995320985413,0
7,269,0,1,2,6,0,2,1,1,1,1,1,1,0,41326,0,3,1,2,1,724.0472135206148,0.8697691360842428,0
2,267,265,1,3,0,0,1,2,1,1,1,1,1,0,41326,0,4,0,1,1,172.68740689418647,0.0829590823857565,0
7,76,307,2,1,2,0,2,1,1,1,1,1,1,0,41401,0,5,0,1,1,70.98029541330433,0.31169278899375485,0
2,133,307,1,2,5,0,2,1,2,1,2,1,1,0,41344,0,0,0,1,1,42.91111629449027,-0.18458252024194144,0
5,266,0,2,1,6,3,1,1,2,1,1,1,1,0,41401,0,3,1,2,1,473.6662084117687,0.9713728185813125,0
3,264,0,1,1,0,1,1,2,2,1,2,1,1,0,41326,0,4,1,1,1,307.00074436764686,0.883071197171947,0
11,298,0,2,1,0,0,2,1,1,1,1,1,1,0,41401,0,6,0,1,1,53.254660958169765,0.6655644343200312,0
1,301,0,1,1,6,0,2,1,2,1,2,1,1,0,41326,0,4,0,2,1,375.8214058028158,0.8913095491079824,0
5,265,0,1,1,4,6,2,1,3,1,1,1,1,0,41401,0,4,1,3,1,261.1006122007348,0.608715160286764,0
20,266,0,1,2,3,0,2,1,1,1,1,1,1,0,41401,0,5,1,1,1,127.78143971697719,-0.26247117800272657,0
17,265,262,2,1,4,7,2,1,1,2,1,1,1,0,41327,0,0,0,3,1,220.23144448152092,0.9611194949832008,0
9,213,0,1,4,0,0,1,2,2,2,2,1,1,93,41383,0,5,0,1,1,1591.7716479172848,0.9753272361112441,0
2,249,246,1,1,2,3,1,1,2,1,2,1,1,0,41326,0,3,0,3,1,769.2054399791444,0.9813674666703255,0
2,270,257,2,2,7,0,2,2,2,1,2,1,1,0,41360,0,3,0,2,1,445.89698514073376,0.9320366981863223,0
2,307,0,2,1,2,4,2,1,1,1,2,1,1,0,41326,0,1,0,2,1,101.85414651245873,0.18878928847012905,0
3,177,205,1,6,0,0,1,1,1,1,2,1,1,369,41326,0,5,0,1,1,177.61916010321062,0.0652400381463652,0
2,266,0,2,3,7,0,2,1,1,1,2,1,3,6,41401,0,3,1,2,1,496.4793768413749,0.9043299705380013,0
10,265,0,1,1,5,7,2,1,1,1,1,1,1,0,41335,0,0,1,3,1,86.28256423180152,0.6787890104351364,0
35,300,302,2,1,5,0,2,1,1,1,1,1,1,0,41401,0,2,0,2,1,105.82651397304016,0.8613038733632887,0
4,266,0,1,1,3,6,2,1,2,1,2,1,1,0,41326,0,2,1,3,1,10.037965136440533,0.0,0
4,193,0,1,1,4,0,1,2,1,1,2,1,1,0,41378,0,1,1,1,1,9.870168006548633,0.13392962018008742,0
2,265,0,1,1,0,0,2,2,2,1,3,1,1,0,41326,0,1,1,1,1,301.3701091984392,0.6062654183828787,0
8,229,0,1,3,2,0,1,1,2,2,2,1,1,0,41401,0,2,0,1,1,1415.7580229260116,0.9660818140654407,0
1,288,271,1,2,6,0,2,2,1,1,1,1,1,0,41326,0,0,0,1,1,101.91837763117181,0.49632573358418447,0
24,230,0,1,2,5,4,1,2,1,1,1,1,1,0,41326,0,8,1,2,1,726.310610853596,0.9370904341082512,0
2,307,0,1,2,2,0,2,1,1,1,2,1,1,0,41329,0,1,0,1,1,157.64271476295724,0.8909514317530481,0
5,256,0,1,2,3,0,1,1,2,1,2,1,1,0,41331,0,2,1,1,1,155.23530975665406,0.47162947656624993,0
5,270,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,0,3,0,2,1,436.1193837129863,0.9828369772208237,0
26,214,0,2,2,2,2,1,1,1,1,1,1,1,500,41352,0,3,1,1,1,56.12739232455463,0.5792173621555821,0
10,265,0,2,2,3,0,2,2,1,1,2,1,2,0,41330,0,2,1,1,1,219.9146980818463,0.7785910296441935,0
5,274,282,1,1,4,7,2,1,1,1,1,1,1,89,41326,0,1,0,3,1,114.69390474564983,0.37686355038941544,0
9,283,0,1,3,2,2,2,2,2,2,2,1,1,500,41351,0,2,1,1,1,23.33078670774171,0.5244104894365561,0
18,111,0,1,3,0,0,2,1,1,1,2,1,1,191,41326,0,2,1,1,1,527.6803271175335,0.9610951355930383,0
2,257,256,1,1,2,5,1,1,2,1,2,1,1,0,41326,0,3,0,3,1,743.1107896674691,0.9859454754969352,0
1,307,0,2,2,5,0,2,1,2,1,2,1,1,0,41336,0,1,0,2,1,153.9088637659562,0.9269516044305367,0
1,283,265,2,1,3,3,1,2,2,2,2,1,3,0,41326,0,4,0,2,1,279.9881103417206,0.6057551261985781,0
2,307,126,2,1,0,0,2,2,1,1,2,1,1,0,41326,0,1,0,1,1,174.78655951800184,0.3956857559030156,0
14,214,0,1,2,5,5,1,2,2,2,2,1,1,0,41326,0,3,1,2,1,717.4496383241373,0.9280096446896733,0
7,265,0,2,2,4,5,2,2,2,2,2,1,1,0,41401,0,4,1,2,1,252.1996450536083,0.5944206790037981,0
2,297,0,1,2,7,0,2,1,1,1,2,1,1,0,41326,0,2,1,2,1,300.6422008632293,0.9631084716037991,0
2,253,265,1,2,4,0,1,1,2,1,2,1,1,0,41326,0,3,0,1,1,144.78651476135224,0.6237020032718128,0
2,292,0,2,6,0,0,1,1,2,1,2,1,1,0,41401,0,1,1,1,1,164.94532332767585,0.6607869514430716,0
43,183,0,1,1,1,5,2,2,1,1,1,1,1,164,41326,0,6,1,2,1,443.6158847252819,0.9814955875763106,0
7,221,0,1,1,2,0,1,2,1,1,2,1,1,0,41401,0,4,1,1,1,13.262244329184227,0.1878673298755268,0
90,242,0,2,5,1,0,1,1,1,1,1,1,1,0,41326,1,4,1,1,1,148.11796060856545,0.5683433758567105,0
2,307,307,1,2,1,2,1,1,2,2,2,1,1,0,41326,0,4,0,1,1,297.967878147545,0.7404830007240182,0
2,267,288,2,1,3,4,2,2,1,1,1,1,2,0,41325,0,3,0,2,1,74.9355361534751,0.0,0
2,278,259,1,1,4,7,1,1,2,1,2,1,1,0,41401,0,4,0,3,1,244.30709539289248,0.9751649772874065,0
2,266,0,2,1,2,7,2,1,2,2,2,1,2,0,41326,0,5,1,3,1,455.50036944440114,0.9563629646465434,0
26,203,0,1,2,0,0,1,1,1,1,1,1,1,500,41326,0,2,1,1,1,49.58243611023216,0.42173189777637143,0
1,280,0,2,1,4,2,1,1,1,1,2,1,1,0,41326,0,4,1,2,1,231.4718879458283,0.40449792866746814,0
2,304,0,1,1,1,0,1,1,2,2,2,1,1,0,41326,0,2,0,1,1,323.5358867310836,0.851961699033746,0
1,307,0,1,1,3,4,2,2,2,2,2,1,1,0,41329,0,4,0,2,1,169.1110580124812,0.8714823664586465,0
2,258,265,1,2,2,0,1,2,2,1,2,1,1,0,41326,0,3,0,1,1,156.03631157053553,0.34541755588675227,0
22,267,265,2,1,2,6,2,1,3,3,3,1,4,0,41326,0,1,0,2,1,51.43723125370756,-0.06190456209216855,0
12,223,0,1,2,5,4,1,2,2,2,2,1,1,0,41326,0,3,1,2,1,717.9217497350387,0.9154200070656361,0
11,183,307,1,2,5,0,2,2,1,1,1,1,1,0,41326,0,6,0,2,1,348.07727488110856,0.8031487720787738,0
2,90,307,1,1,2,6,2,1,1,1,2,1,2,0,41358,0,7,0,3,1,82.06100219570747,0.5598257080122644,0
2,265,0,1,1,2,0,2,1,2,1,3,1,1,0,41326,0,3,1,1,1,90.80863122025187,0.31947471711385256,0
1,266,0,1,5,7,0,1,1,2,2,2,1,1,0,41401,0,1,1,2,1,163.97347436654513,-0.4222278255852408,0
2,266,0,2,3,7,0,2,1,1,1,2,1,2,5,41401,0,3,1,2,1,495.80096839654414,0.9151845056552942,0
3,266,0,1,5,6,0,1,1,2,1,2,1,1,0,41331,0,1,1,2,1,23.26717759438673,0.0,0
1,265,0,2,1,3,3,1,1,1,1,3,1,3,0,41401,0,3,1,2,1,525.9863157504063,0.8770877194429394,0
6,275,276,2,3,1,1,2,2,1,1,1,1,1,0,41401,0,4,0,1,1,14.0,0.4841292248549483,0
3,300,0,1,1,4,7,2,2,2,1,2,1,1,22,41326,0,1,0,3,1,57.42880735431045,0.7840049544405194,0
3,265,0,2,1,3,7,2,2,2,2,2,1,1,0,41326,0,3,1,3,1,92.5742446439685,0.644890935727622,0
22,261,262,1,1,5,7,2,1,1,1,1,1,1,0,41326,0,7,0,3,1,441.68538919858,0.8903284199945387,0
1,307,0,1,1,6,0,1,2,2,2,2,1,1,0,41326,0,3,0,2,1,86.54710943166842,0.8662945317136508,0
8,266,0,1,2,1,3,2,1,2,1,1,1,1,0,41401,0,2,1,2,1,268.0885558847666,0.6154427794238331,0
18,129,135,1,1,4,0,2,2,1,1,1,1,1,434,41326,0,3,0,1,1,63.621704735998506,0.44,0
5,299,0,1,1,0,0,2,1,1,1,1,1,1,0,41326,0,1,1,1,1,125.05194627152322,0.9715844298278142,0
1,304,0,2,4,1,2,2,1,2,1,2,1,1,0,41353,0,2,0,1,1,641.7357237980125,0.9401032908645969,0
0,307,307,1,1,4,6,2,1,1,1,2,1,1,0,41334,0,1,0,2,1,28.033403490007228,0.39192764086684334,0
0,266,0,3,1,2,6,1,1,2,2,2,1,3,0,41326,0,3,1,2,1,235.59378545438094,0.10200226908038046,0
1,265,0,1,1,2,1,2,1,2,2,2,1,1,0,41401,0,2,1,2,1,115.29556337561762,0.34094605670182554,0
59,195,188,1,3,3,0,1,2,1,2,3,1,1,43,41401,0,2,0,1,1,61.81449106395635,0.450832292705574,0
4,265,0,1,6,6,0,1,2,2,1,2,1,1,0,41331,0,2,1,1,1,22.905431978542367,0.0,0
11,262,0,1,2,0,1,1,2,2,2,2,1,1,639,41346,0,2,1,1,1,9.880463354069342,0.25924170186624074,0
10,188,307,1,2,6,0,2,2,1,1,1,1,1,0,41326,0,4,0,2,1,368.200464047759,0.9129116220786853,0
4,181,307,1,1,0,0,1,1,2,2,2,1,1,0,41347,0,0,0,1,1,46.55237685441941,0.2310114932994518,0
2,307,141,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,0,0,1,1,160.0,0.27,0
7,266,0,2,1,5,3,2,1,1,1,1,1,1,0,41401,0,3,1,2,1,107.4932249326511,0.7478319784483527,0
2,265,0,2,1,0,3,2,1,2,1,2,1,1,0,41326,0,2,1,1,1,291.41435647214405,0.4725256557507551,0
2,292,252,1,2,5,2,1,1,2,2,2,1,1,0,41401,0,1,0,2,1,263.59721559165587,0.97,0
14,193,0,1,2,6,0,1,2,1,2,2,1,1,0,41326,0,2,1,2,1,43.852302089731644,0.19717936129054825,0
1,275,0,1,1,2,5,1,1,2,2,2,1,1,0,41326,0,3,1,3,1,59.17098591479166,0.5510157745370817,0
3,300,0,2,3,1,3,2,1,2,2,2,1,3,19,41328,0,0,0,2,1,271.3317364259035,0.8384836494874901,0
2,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41329,0,4,1,2,1,105.14108432959237,0.8768145505156982,0
8,285,266,2,1,5,7,2,2,1,1,1,1,1,0,41326,0,3,0,3,1,195.86529464175996,0.7340359622711097,0
7,268,0,2,1,2,3,1,1,1,1,1,1,1,0,41334,0,6,1,2,1,715.6652463705544,0.9840563572369387,0
1,266,0,1,1,6,1,1,1,2,2,2,1,1,0,41326,0,2,1,2,1,475.0003379372187,0.985555180069757,0
3,259,262,3,1,5,0,2,1,1,1,2,1,2,0,41401,0,3,0,1,1,299.2817559555451,0.5771824404445489,0
1,307,189,1,1,4,0,2,1,1,1,2,1,1,0,41370,0,2,0,1,1,93.89831445373359,0.8427816697313468,0
6,284,273,1,4,6,6,2,2,2,1,2,1,1,0,41342,0,3,0,2,1,373.65772621797106,0.9790570456303381,0
13,152,307,1,5,1,0,2,2,1,1,1,1,1,0,41326,0,5,0,1,1,293.7894874768543,0.8925421369059978,0
3,307,0,2,1,4,0,2,1,1,1,2,1,1,0,41326,0,1,0,2,1,108.99064276993258,0.5999064276993258,0
15,248,262,2,1,1,2,2,2,1,1,2,1,1,0,41401,0,3,0,1,1,275.30831001052513,0.8714888266947338,0
4,275,291,2,3,6,3,1,2,2,2,1,1,1,0,41334,0,2,0,2,1,15.4606670795104,0.29760436462798906,0
2,266,0,1,2,7,0,1,1,1,1,1,1,1,0,41332,0,3,1,2,1,109.52411449874744,0.8734429888471174,0
1,188,0,2,1,2,7,2,1,2,2,2,1,2,205,41334,0,2,0,3,1,156.49225354910035,0.7838802817212227,0
5,297,0,1,1,5,2,1,1,1,1,2,1,1,0,41326,0,3,0,2,1,311.63385381019606,0.9276377259363828,0
18,265,0,2,4,6,0,2,1,2,2,2,1,1,0,41401,0,2,1,2,1,100.4569924632807,0.02805468248580554,0
15,81,0,1,2,5,0,1,1,1,1,2,1,1,0,41326,0,2,1,1,1,99.26902507933983,0.8238823794161605,0
1,265,0,1,3,5,0,2,2,2,2,2,1,1,0,41326,0,4,1,2,1,135.20737896712149,0.6388136061026626,0
39,179,0,2,1,5,0,1,1,2,1,1,1,1,0,41326,0,1,1,2,1,229.62218908161302,0.8496508883382485,0
59,159,0,1,4,1,0,2,2,1,1,2,1,1,0,41326,0,5,1,1,1,1061.1975333074315,0.9981716634945303,0
1,264,0,2,1,1,4,1,2,2,2,2,1,1,0,41326,0,3,1,2,1,166.9359944770107,0.9670964738370526,0
13,156,307,1,4,2,0,2,2,1,1,1,1,1,0,41326,0,5,0,1,1,300.03649620728294,0.8618964337001215,0
14,108,1,2,2,0,0,2,2,1,2,3,1,1,0,41326,0,1,1,1,1,53.154438329567014,0.6035520815800414,0
1,257,0,2,1,3,7,2,2,2,2,2,1,1,0,41326,0,4,1,3,1,157.6778752961243,0.7044980539047798,0
2,306,0,1,1,2,7,1,3,2,2,2,1,1,0,41326,0,5,0,3,1,170.98450367139722,0.8404648898580837,0
3,277,0,1,3,3,0,1,1,2,2,2,1,1,0,41326,0,1,1,1,1,260.0300953694615,0.9343287076706592,0
2,259,0,1,1,2,6,1,1,2,2,2,1,1,0,41326,0,3,1,3,1,603.056996079274,0.36958556454782165,0
1,264,0,1,1,1,5,1,2,2,1,2,1,1,0,41328,0,3,1,2,1,157.25175204807948,0.7405013489905082,0
6,290,290,1,1,0,1,2,1,1,2,2,1,1,0,41401,0,1,0,1,1,11.772942159985933,0.17902791290040443,0
1,264,0,2,1,2,6,2,2,2,2,2,1,1,5,41326,0,4,1,2,1,162.40232052946087,0.9689941986763477,0
15,109,0,2,3,0,0,2,2,1,1,2,1,1,0,41326,0,1,1,1,1,53.337444962662744,0.5976180355576747,0
3,266,0,1,1,6,1,1,1,1,1,2,1,1,0,41326,0,1,1,2,1,315.11661952052435,0.5109328735742189,0
